"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/31/2022","AQS","320030561","1","0.4","ppm","5","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/01/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/02/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/03/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/04/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/05/2022","AQS","320030561","1","0.3","ppm","3","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/06/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/07/2022","AQS","320030561","1","0.2","ppm","2","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/08/2022","AQS","320030561","1","0.2","ppm","2","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/09/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/10/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/11/2022","AQS","320030561","1","0.2","ppm","2","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/12/2022","AQS","320030561","1","0.2","ppm","2","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/13/2022","AQS","320030561","1","0","ppm","0","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/14/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","17","71.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/15/2022","AQS","320030561","1","0.2","ppm","2","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/16/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/17/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/18/2022","AQS","320030561","1","0.2","ppm","2","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/19/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/20/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/21/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/22/2022","AQS","320030561","1","0.3","ppm","3","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/23/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/24/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/25/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/26/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/27/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/28/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/29/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"09/30/2022","AQS","320030561","1","0.4","ppm","5","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/01/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/02/2022","AQS","320030561","1","0.4","ppm","5","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/03/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/04/2022","AQS","320030561","1","0.4","ppm","5","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/05/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/06/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/07/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/08/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/09/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/10/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/11/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/12/2022","AQS","320030561","1","0.7","ppm","8","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/13/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/14/2022","AQS","320030561","1","0.9","ppm","10","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/15/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/16/2022","AQS","320030561","1","0.3","ppm","3","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/17/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/18/2022","AQS","320030561","1","0.9","ppm","10","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/19/2022","AQS","320030561","1","0.9","ppm","10","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/20/2022","AQS","320030561","1","1.1","ppm","13","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/21/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/22/2022","AQS","320030561","1","0.2","ppm","2","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/23/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/24/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/25/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/26/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/27/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/28/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/29/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/30/2022","AQS","320030561","1","1.2","ppm","14","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"10/31/2022","AQS","320030561","1","1.2","ppm","14","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/01/2022","AQS","320030561","1","1.4","ppm","16","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/02/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/03/2022","AQS","320030561","1","0.4","ppm","5","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/04/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/05/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/06/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/07/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/08/2022","AQS","320030561","1","0.1","ppm","1","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/09/2022","AQS","320030561","1","0.2","ppm","2","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/10/2022","AQS","320030561","1","0.4","ppm","5","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/11/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/12/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/13/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/14/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","13","54.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/15/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/16/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/17/2022","AQS","320030561","1","1.6","ppm","18","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/18/2022","AQS","320030561","1","1.8","ppm","20","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/19/2022","AQS","320030561","1","0.6","ppm","7","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/20/2022","AQS","320030561","1","1.3","ppm","15","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/21/2022","AQS","320030561","1","1.6","ppm","18","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/22/2022","AQS","320030561","1","1.7","ppm","19","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/23/2022","AQS","320030561","1","1.8","ppm","20","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/24/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/25/2022","AQS","320030561","1","1.5","ppm","17","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/26/2022","AQS","320030561","1","1.8","ppm","20","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/27/2022","AQS","320030561","1","1.6","ppm","18","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/28/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/29/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"11/30/2022","AQS","320030561","1","1.2","ppm","14","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/01/2022","AQS","320030561","1","1.4","ppm","16","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/02/2022","AQS","320030561","1","1.3","ppm","15","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/03/2022","AQS","320030561","1","1.6","ppm","18","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/04/2022","AQS","320030561","1","0.9","ppm","10","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/05/2022","AQS","320030561","1","0.5","ppm","6","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/06/2022","AQS","320030561","1","0.9","ppm","10","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/07/2022","AQS","320030561","1","1.1","ppm","13","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/08/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/09/2022","AQS","320030561","1","1.4","ppm","16","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/10/2022","AQS","320030561","1","1.8","ppm","20","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/11/2022","AQS","320030561","1","0.3","ppm","3","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/12/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/13/2022","AQS","320030561","1","1","ppm","11","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/14/2022","AQS","320030561","1","1.1","ppm","13","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/15/2022","AQS","320030561","1","1.3","ppm","15","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/16/2022","AQS","320030561","1","0.9","ppm","10","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/17/2022","AQS","320030561","1","1.4","ppm","16","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/18/2022","AQS","320030561","1","1.9","ppm","22","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/19/2022","AQS","320030561","1","1.9","ppm","22","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/20/2022","AQS","320030561","1","2","ppm","23","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/21/2022","AQS","320030561","1","2.2","ppm","25","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/22/2022","AQS","320030561","1","1.7","ppm","19","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/23/2022","AQS","320030561","1","1.9","ppm","22","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/24/2022","AQS","320030561","1","2.3","ppm","26","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/25/2022","AQS","320030561","1","2.1","ppm","24","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/26/2022","AQS","320030561","1","1.7","ppm","19","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/27/2022","AQS","320030561","1","1.7","ppm","19","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/28/2022","AQS","320030561","1","0.4","ppm","5","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/29/2022","AQS","320030561","1","0.4","ppm","5","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/30/2022","AQS","320030561","1","0.9","ppm","10","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
"12/31/2022","AQS","320030561","1","0.8","ppm","9","Sunrise Acres","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.163962","-115.11393"
